35.104571,1229,-106.550964,1229,,,2023 WYOMING BLVD NE,Wyoming @ Northeastern,,0
35.094774,4037,-106.5976,4037,,,CONSTITUTION AVE NE & ALTURA AVE NE,Constitution @ Altura,,0
35.094854,4039,-106.5996,4039,,,4105 CONSTITUTION AVE NE & MORNINGSIDE DR NE,Constitution @ Morningside,,0
35.039848,5838,-106.7369,704230308,,,,98th @ Blake,,0
35.036091,5834,-106.738382,704230309,,,98TH ST SW & AMOLE MESA AVE SW,98th @ Amole Mesa,,0
35.074419,4599,-106.550256,4599,,,120 WYOMING BLVD NE,Wyoming @ Central,,0
35.066415,5796,-106.741859,704230300,,,507 98TH ST SW & EUCARIZ AVE SW,98th @ Eucariz,,0
35.104949,2319,-106.533135,2319,,,2013 EUBANK BLVD NE,Eubank @ Snowheights,,0
35.04734,5844,-106.737065,704230304,,,1410 SNOW VISTA BLVD SW,98th @ 86th,,0
35.042688,5842,-106.737332,704230305,,,98TH ST SW,98th @ Gibson,,0
35.043804,5840,-106.736992,704230306,,,98TH ST SW,98th @ Gibson,,0
35.039725,5836,-106.737277,704230307,,,98TH ST SW & BLAKE RD SW,98th @ Blake,,0
35.167431,6656,-106.58993,6656,,,7647 JEFFERSON ST NE,Jefferson @ Masthead,,0
35.102262,4739,-106.657776,4739,,,1548 12TH ST NW & ASPEN AVE NW,12th @ Aspen,,0
35.027653,7218,-106.652499,704230508,,,PRINCE ST SE,Prince @ Rio Bravo,,0
35.131922,6142,-106.577741,6142,,,4117 SAN PEDRO DR NE & PRAIRIE AVE NE,San Pedro @ Montgomery,,0
35.128897,6146,-106.577408,6146,,,3869 SAN PEDRO DR NE & WOODFORD PL NE,San Pedro @ Woodford,,0
35.130445,6144,-106.57778,6144,,,4003 SAN PEDRO DR NE & MONTGOMERY BLVD NE,San Pedro @ Montgomery,,0
35.17844,6650,-106.592615,6650,,,8333 JEFFERSON ST NE,Jefferson @ Paseo Del Norte,,0
35.081358,4345,-106.704749,4345,,,6009 CENTRAL AVE W & 61ST ST SW,Central @ 60th,,0
35.115199,2309,-106.533393,2309,,,2835 EUBANK BLVD NE,Eubank @ Candelaria,,0
35.130603,6780,-106.568321,6780,,,7006 MONTGOMERY BLVD NE & LOUISIANA BLVD NE,Montgomery @ Louisiana,,0
35.130604,6782,-106.565543,6782,,,7174 MONTGOMERY BLVD NE & MESILLA ST NE,Montgomery @ Louisiana,,0
35.092101,4729,-106.658397,4729,,,LOMAS & 11 TH STREET,Lomas @ 12th,,0
35.094955,7006,-106.709109,704230169,,,728 COORS BLVD NW,Coors @ Fortuna,,0
35.12093,2301,-106.533449,2301,,,3375 EUBANK BLVD NE & SHOSHONE RD NE,Eubank @ Shoshone,,0
35.119223,2303,-106.533433,2303,,,3283 EUBANK BLVD NE & PARSIFAL PL NE,Eubank @ Parsifal,,0
35.091818,4721,-106.666635,4721,,,1727 CENTRAL AVE W,Central @ Laguna,,0
35.116449,2307,-106.533429,2307,,,3019 EUBANK BLVD NE & CANDELARIA RD NE,Eubank @ Candelaria,,0
35.180351,7458,-106.687557,704230768,,,8448 GOLF COURSE RD NW,Golf Course @ Paseo Del Norte,,0
35.051863,7460,-106.73985,704230769,,,BENAVIDES RD SW & SNOW VISTA BLVD SW,98th @ Benevides,,0
35.072761,7446,-106.567891,704230762,,,7229 ZUNI RD SE & ALCAZAR ST SE,Zuni @ Louisiana,,0
35.141092,7448,-106.599659,704230763,,,5527 OFFICE BLVD NE,Office Blvd @ Pan American (Rio 24),,0
35.184697,1141,-106.585586,704230944,,,5283 ALAMEDA BLVD NE,Alameda @ San Mateo,,0
35.066452,7444,-106.516066,704230761,,,,Juan Tabo @ Southern,,0
35.066882,1893,-106.695898,704230942,,,2612 BRIDGE BLVD SW & ABO ST SW,Bridge @ ABO,,0
35.149745,2276,-106.539467,704230943,,,6106 LAYTON AVE NE & ADMIRAL LOWELL AVE NE,Layton @ Admiral Lowell,,0
35.018312,3095,-106.715718,704230940,,,,Coors @ Las Estancias,,0
35.017895,3097,-106.715066,704230941,,,,Coors @ Las Estancias,,0
35.095435,3749,-106.642445,3749,,,1303 BROADWAY BLVD NE & ROSEMONT AVE NE,Broadway @ Rosemont,,0
35.098299,3747,-106.641898,3747,,,1483 BROADWAY BLVD NE,Broadway @ Odelia,,0
35.099246,3745,-106.638885,3745,,,519 ODELIA RD NE & EDITH BLVD NE,Odelia @ Edith,,0
35.09865,3743,-106.635059,3743,,,1007 INDIAN SCHOOL RD NE & LOCUST PL NE,Odelia @ Locust,,0
35.098838,3741,-106.627783,3741,,,1463 INDIAN SCHOOL RD NE & UNIVERSITY BLVD NE,Indian School @ University,,0
35.075661,4621,-106.565544,4621,,,CENTRAL & MESILLA,Central @ Mesilla,,0
35.075992,4623,-106.568377,4623,,,7103 CENTRAL AVE E & LOUISIANA BLVD NE,Central @ Louisiana,,0
35.076062,4625,-106.569248,4625,,,6977 CENTRAL AVE E,Central @ Louisiana (Rapid),,0
35.076094,4627,-106.569459,4627,,,6967 CENTRAL AVE E,Central @ Louisiana,,0
35.076345,4629,-106.571823,4629,,,6753 CENTRAL AVE E,Central @ Louisiana,,0
35.109202,1568,-106.720481,704230957,,,7403 LADERA DR NW & KNIGHTSWAY AVE NW,Ladera @ Knightsway,,0
35.146976,2275,-106.531574,2275,,,9707 LAYTON AVE NE & AMIGO WAY NE,Layton @ Eubank,,0
35.145452,2277,-106.529798,2277,,,5615 EUBANK BLVD NE & LAYTON AVE NE,Eubank @ Layton,,0
35.122136,7462,-106.655105,704230772,,,3626 12TH ST NW,12th @ Candelaria,,0
35.149228,2271,-106.526817,2271,,,6005 EUBANK BLVD NE,Eubank @ Juan Tabo,,0
35.147692,2273,-106.528,2273,,,5863 EUBANK BLVD NE,Eubank @ Juan Tabo,,0
35.090072,6968,-106.648129,70228002,,,2ND ST NW,2nd @ Roma,,0
35.1344,1201,-106.551222,704230951,,,,Wyoming @ Northridge,,0
35.144482,2279,-106.530539,2279,,,5529 EUBANK BLVD NE & MALAGUENA LN NE,Eubank @ Malaguena,,0
35.131413,1203,-106.551172,704230952,,,4505 WYOMING BLVD NE,Wyoming @ Montgomery,,0
35.124049,2459,-106.625397,2459,,,735 COMANCHE RD NE,Comanche @ Alexander,,0
35.123894,2455,-106.619417,2455,,,2401 COMANCHE RD NE & PRINCETON DR NE,Comanche @ Pan American,,0
35.123906,2457,-106.623592,2457,,,815 COMANCHE RD NE,Comanche @ Pan American  S.,,0
35.123867,2451,-106.609812,2451,,,3001 COMANCHE RD NE & BRYN MAWR DR NE,Comanche @ Lafayette,,0
35.123883,2453,-106.615363,2453,,,2421 COMANCHE RD NE & VASSAR DR NE,Comanche @ Vassar,,0
35.116545,2051,-106.515836,2051,,,3009 JUAN TABO BLVD NE & CANDELARIA RD NE,Juan Tabo @ Candelaria,,0
35.10331,3699,-106.577675,3699,,,2211 SAN PEDRO DR NE & INDIAN SCHOOL RD NE,San Pedro @ Indian School,,0
35.114975,2053,-106.515817,2053,,,2809 JUAN TABO BLVD NE,Juan Tabo @ Candelaria,,0
35.113235,2055,-106.515781,2055,,,2599 JUAN TABO BLVD NE & LEXINGTON AVE NE,Juan Tabo @ Claremont,,0
35.070632,4539,-106.521392,4539,,,11318 CENTRAL AVE E & DOROTHY ST NE,Central @ Dorothy,,0
